INFO  11:10:06,007 | james.mailprocessor | Matcher All instantiated.
INFO  11:29:26,298 | james.mailetcontext | Local delivered mail Mail1493458166204-b100af18-1b52-49df-96c9-883a74844eae sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:29:36,368 | james.mailetcontext | Local delivered mail Mail1493458176278-836158fe-67ce-4687-942e-7a78d03f00be sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:29:46,417 | james.mailetcontext | Local delivered mail Mail1493458186349-c9b0d75f-d21d-45b7-9a31-1b4fe2115472 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:29:56,494 | james.mailetcontext | Local delivered mail Mail1493458196437-b88bb5c7-f92a-4c59-90b8-129962cb8e96 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:06,583 | james.mailetcontext | Local delivered mail Mail1493458206511-cbe08d88-acaf-4e7a-8fc4-c24a51fe0306 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:16,675 | james.mailetcontext | Local delivered mail Mail1493458216599-2fb68c0e-39a5-4705-a38a-0eaad8ca4d88 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:26,779 | james.mailetcontext | Local delivered mail Mail1493458226698-643c6e5d-258f-445f-bd02-e2532601b39b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:36,890 | james.mailetcontext | Local delivered mail Mail1493458236818-19d14a43-c515-4f17-bb2f-44788104defe sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:46,941 | james.mailetcontext | Local delivered mail Mail1493458246883-7369edb7-17d4-4828-ba10-f21d069375e7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:30:57,069 | james.mailetcontext | Local delivered mail Mail1493458256971-8adb79c1-386f-463b-8a3d-21a9cb6920d2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:07,104 | james.mailetcontext | Local delivered mail Mail1493458267046-c631adfe-6a6a-49f4-b0b9-542be92f0c5e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:17,181 | james.mailetcontext | Local delivered mail Mail1493458277114-ca7ab587-fc1a-44c1-a23a-7ee38c2bf7ee sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:27,246 | james.mailetcontext | Local delivered mail Mail1493458287181-9b81be7b-7c48-448e-823f-edd3ae111740 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:37,303 | james.mailetcontext | Local delivered mail Mail1493458297248-9923ca82-b58d-4ffc-bd35-4d2448b5f87b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:47,397 | james.mailetcontext | Local delivered mail Mail1493458307335-869ae40d-6811-49b6-a26b-691dca784683 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:31:57,487 | james.mailetcontext | Local delivered mail Mail1493458317432-8715ab75-ff51-430d-9e5c-b2f05f0378c7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:07,964 | james.mailetcontext | Local delivered mail Mail1493458327781-29fd2007-290f-420d-9cd2-e003d2b61aed sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:18,097 | james.mailetcontext | Local delivered mail Mail1493458338021-54066f79-a65d-467a-a009-e520f26b4f58 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:28,186 | james.mailetcontext | Local delivered mail Mail1493458348110-8f89a2d1-690c-436e-bcdd-41c29370025d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:38,247 | james.mailetcontext | Local delivered mail Mail1493458358184-eb3d5e58-48b9-47f0-bb6f-240f548dedaf sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:48,317 | james.mailetcontext | Local delivered mail Mail1493458368262-d3abe3b3-25cb-47e7-9f6a-4ab088a96058 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:32:58,376 | james.mailetcontext | Local delivered mail Mail1493458378329-3a1881d0-6539-46da-804d-c17615af1e4b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:08,506 | james.mailetcontext | Local delivered mail Mail1493458388395-65ac2bf8-98ce-4aee-813f-1813cd85bea3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:18,534 | james.mailetcontext | Local delivered mail Mail1493458398471-189dfdfb-a6b7-4185-9fb4-1865447b4a42 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:28,598 | james.mailetcontext | Local delivered mail Mail1493458408536-1acd1841-9291-4edf-9dc7-df6ff886844a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:38,671 | james.mailetcontext | Local delivered mail Mail1493458418605-c2ea29e2-c65a-4785-90aa-e4debc5c47d8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:48,721 | james.mailetcontext | Local delivered mail Mail1493458428667-7ece48e4-ff7a-444d-b5ad-a333168732a6 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:33:58,794 | james.mailetcontext | Local delivered mail Mail1493458438737-3818c622-dcaa-4b25-a1fc-1b71d7a4bcd4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:08,868 | james.mailetcontext | Local delivered mail Mail1493458448797-844e0f83-35bf-46d1-8e0c-cbf071e424d7 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:18,925 | james.mailetcontext | Local delivered mail Mail1493458458865-546e0eb8-a2da-4f69-ba56-b52007f92b97 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:29,043 | james.mailetcontext | Local delivered mail Mail1493458468970-e27c0c31-3724-41ac-8f96-48d7177ee648 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:39,111 | james.mailetcontext | Local delivered mail Mail1493458479041-85724643-cea7-4a14-bb38-c334fc0eefaa sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:49,164 | james.mailetcontext | Local delivered mail Mail1493458489107-43c0ceaf-0078-45ad-8776-844427424d75 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:34:59,252 | james.mailetcontext | Local delivered mail Mail1493458499183-6d4c94a0-cde1-41fb-980b-f3993e349410 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:09,319 | james.mailetcontext | Local delivered mail Mail1493458509259-14056218-6b70-45ec-b5a1-8255f6372d7a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:19,395 | james.mailetcontext | Local delivered mail Mail1493458519327-e1ffa334-877b-497f-86b9-f654c5a49ec3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:29,461 | james.mailetcontext | Local delivered mail Mail1493458529402-8b6af3fb-78b7-4e1f-b2f2-18510e6b3ac0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:39,542 | james.mailetcontext | Local delivered mail Mail1493458539475-4ea9947d-9338-4766-9539-7712654d66a1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:49,606 | james.mailetcontext | Local delivered mail Mail1493458549550-06f36584-96c8-4b62-8752-0c3c72bc976c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:35:59,712 | james.mailetcontext | Local delivered mail Mail1493458559639-66edd593-e941-4da4-bd07-f0332622d8b5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:36:09,775 | james.mailetcontext | Local delivered mail Mail1493458569709-a8d29e96-e193-4889-a705-bc26a15101db sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:36:19,841 | james.mailetcontext | Local delivered mail Mail1493458579794-6d4bff48-6d78-4d06-bbc5-2ba6593d68c2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:36:29,935 | james.mailetcontext | Local delivered mail Mail1493458589863-6ef91ab4-799a-4f40-a11e-9eaed6e1f4de sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:36:40,002 | james.mailetcontext | Local delivered mail Mail1493458599923-fddd71f0-289c-4ba4-82f7-2a5e61bb02c0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:36:50,054 | james.mailetcontext | Local delivered mail Mail1493458609994-615b1b0c-1889-4e0d-b8fb-f0c225e0df20 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:00,132 | james.mailetcontext | Local delivered mail Mail1493458620075-c3694c50-7874-4d3e-98e7-bdeb0a5393ca sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:10,178 | james.mailetcontext | Local delivered mail Mail1493458630132-7e887293-577f-4922-9c31-59347c482a4e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:20,248 | james.mailetcontext | Local delivered mail Mail1493458640198-b5198c30-d7dd-48d4-8b56-44b78efc118c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:30,372 | james.mailetcontext | Local delivered mail Mail1493458650293-7c536f47-a683-410d-9f13-993189640f4d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:40,469 | james.mailetcontext | Local delivered mail Mail1493458660398-e273c1e0-a17b-4cd7-bf50-ec5a29dd6f42 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:37:50,539 | james.mailetcontext | Local delivered mail Mail1493458670471-7dc404df-912d-442f-8fda-81c59881c848 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:00,633 | james.mailetcontext | Local delivered mail Mail1493458680556-cc57b8c0-d644-4765-9fbd-71729089c8f2 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:10,685 | james.mailetcontext | Local delivered mail Mail1493458690632-1df8d700-c845-4c17-8323-a9335989053d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:20,762 | james.mailetcontext | Local delivered mail Mail1493458700694-a6ea6d4f-0648-4634-8237-e2f5c7cfd98a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:30,830 | james.mailetcontext | Local delivered mail Mail1493458710772-3f2a13f3-5352-4eb5-8bc7-7b72da445d76 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:40,941 | james.mailetcontext | Local delivered mail Mail1493458720848-77c8e158-8fbe-4ae9-84fb-6f5c83732e42 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:38:51,000 | james.mailetcontext | Local delivered mail Mail1493458730943-a35c1841-7572-401f-b286-42e69ff0f8e0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:01,084 | james.mailetcontext | Local delivered mail Mail1493458741015-c238eec0-53c0-4b0a-b272-4a19181b914b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:11,170 | james.mailetcontext | Local delivered mail Mail1493458751095-d32e24a6-617e-42ef-a895-b315798fdcbd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:21,250 | james.mailetcontext | Local delivered mail Mail1493458761189-d9d612de-c242-4f69-8636-a35b6b705ceb sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:31,345 | james.mailetcontext | Local delivered mail Mail1493458771277-0071c567-c3bf-4e6f-a0cf-a53aa3e63bd5 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:41,787 | james.mailetcontext | Local delivered mail Mail1493458781371-90301947-7f1f-4f8a-86fd-971f65586c2a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:39:51,936 | james.mailetcontext | Local delivered mail Mail1493458791792-18db321f-68bb-4dac-a516-afcb6ec051a1 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:01,917 | james.mailetcontext | Local delivered mail Mail1493458801859-5d6557b7-3d1d-4d41-991c-498d0efc6d54 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:11,987 | james.mailetcontext | Local delivered mail Mail1493458811925-4603c99c-45f1-4160-b24e-d377fac826fe sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:22,058 | james.mailetcontext | Local delivered mail Mail1493458821996-029df4c6-2888-4f42-a652-3b3439c8323c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:32,138 | james.mailetcontext | Local delivered mail Mail1493458832064-59e46669-0734-4d3b-8d37-73daf1eb5824 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:42,203 | james.mailetcontext | Local delivered mail Mail1493458842135-cfd77b72-8b0e-4c65-8960-023acd78337f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:40:52,267 | james.mailetcontext | Local delivered mail Mail1493458852204-05e29fe9-8e4d-43ab-8e94-4004a2cd098f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:02,327 | james.mailetcontext | Local delivered mail Mail1493458862270-b11056e9-ff27-47e3-8e9f-e8e420dd4b2f sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:12,376 | james.mailetcontext | Local delivered mail Mail1493458872327-e489cefb-d54b-4f69-900d-2b133bac1cde sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:22,468 | james.mailetcontext | Local delivered mail Mail1493458882396-e439dc99-5d01-42ea-9b2e-88766365f710 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:32,656 | james.mailetcontext | Local delivered mail Mail1493458892524-18424323-1429-4336-83f9-cc81bdb1a096 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:42,659 | james.mailetcontext | Local delivered mail Mail1493458902591-ef886693-eace-45c0-97e6-728c2b3baee0 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:41:52,731 | james.mailetcontext | Local delivered mail Mail1493458912662-7d65be76-4ecd-4d60-9a13-2484a616534b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:02,803 | james.mailetcontext | Local delivered mail Mail1493458922733-72790367-d0c9-41af-812d-c207b1b7583a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:12,852 | james.mailetcontext | Local delivered mail Mail1493458932796-191ed247-4cd9-433b-9473-13128d5ac9f4 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:22,913 | james.mailetcontext | Local delivered mail Mail1493458942863-a6590314-906b-450d-9b77-a3eace6cb534 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:32,980 | james.mailetcontext | Local delivered mail Mail1493458952927-8ef9791d-f3fb-471b-88cd-4d6480b7b0ec sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:43,081 | james.mailetcontext | Local delivered mail Mail1493458963003-1bfbfba4-c279-435f-8e72-814acb4d8df9 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:42:53,122 | james.mailetcontext | Local delivered mail Mail1493458973071-a8fc745b-2ee5-452c-95c2-4bdbd46e6357 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:03,209 | james.mailetcontext | Local delivered mail Mail1493458983155-3394bf03-9e68-4e5d-b3c7-a98f116d6841 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:13,337 | james.mailetcontext | Local delivered mail Mail1493458993233-0cc65301-2c2e-477f-a78a-dfb98a4ccc7a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:23,423 | james.mailetcontext | Local delivered mail Mail1493459003363-722ec0fc-fe71-4d80-8ef5-7c96321b533b sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:33,554 | james.mailetcontext | Local delivered mail Mail1493459013485-514bf855-9b0a-40cd-9bf0-ade7868c5aa3 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:43,643 | james.mailetcontext | Local delivered mail Mail1493459023570-94cd2e5e-dc3a-43bd-90a1-431baeeaa064 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:43:53,735 | james.mailetcontext | Local delivered mail Mail1493459033634-16f056da-3c18-426f-8345-8ed7a4f1b183 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:44:03,756 | james.mailetcontext | Local delivered mail Mail1493459043702-186530b9-9890-4994-b16f-515d9446338e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:44:13,837 | james.mailetcontext | Local delivered mail Mail1493459053776-00c5b242-e161-4ab2-b58d-a61508655445 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:44:23,901 | james.mailetcontext | Local delivered mail Mail1493459063841-fdfa299a-9f7b-4dad-a8cf-a74d23676217 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  11:44:34,001 | james.mailetcontext | Local delivered mail Mail1493459073921-42f40207-7a9e-442d-8b1c-342d2cb2c186 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
