INFO  12:12:16,036 | james.smtpserver | Id='325173606' User='' Successfully spooled mail Mail1493460736034-d3ec874e-dadc-47c0-928e-5ca9699826b8 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:12:16,039 | james.smtpserver | Id='325173606' User='' Connection closed for 127.0.0.1
INFO  12:12:16,046 | james.imapserver | ID=2101625495 Connection established from 127.0.0.1
INFO  12:12:16,089 | james.mailetcontext | Local delivered mail Mail1493460736034-d3ec874e-dadc-47c0-928e-5ca9699826b8 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:12:26,042 | james.imapserver | ID=2101625495 Connection closed for 127.0.0.1
INFO  12:12:26,045 | james.imapserver | ID=1964800238 Connection established from 127.0.0.1
INFO  12:12:26,080 | james.imapserver | ID=1964800238 Connection closed for 127.0.0.1
INFO  12:12:26,087 | james.smtpserver | Id='481621850' User='' Connection established from 127.0.0.1
INFO  12:12:26,102 | james.smtpserver | Id='481621850' User='' Successfully spooled mail Mail1493460746099-6a2e85c6-011c-48a0-be70-060438e85952 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:12:26,104 | james.smtpserver | Id='481621850' User='' Connection closed for 127.0.0.1
INFO  12:12:26,111 | james.imapserver | ID=1794562602 Connection established from 127.0.0.1
INFO  12:12:26,149 | james.mailetcontext | Local delivered mail Mail1493460746099-6a2e85c6-011c-48a0-be70-060438e85952 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:12:36,106 | james.imapserver | ID=1794562602 Connection closed for 127.0.0.1
INFO  12:12:36,110 | james.imapserver | ID=341292963 Connection established from 127.0.0.1
INFO  12:12:36,145 | james.imapserver | ID=341292963 Connection closed for 127.0.0.1
INFO  12:12:36,157 | james.smtpserver | Id='1260537079' User='' Connection established from 127.0.0.1
INFO  12:12:36,173 | james.smtpserver | Id='1260537079' User='' Successfully spooled mail Mail1493460756171-86e227a9-5a5f-4feb-9d39-b473ca9d08ac from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:12:36,175 | james.smtpserver | Id='1260537079' User='' Connection closed for 127.0.0.1
INFO  12:12:36,184 | james.imapserver | ID=907869595 Connection established from 127.0.0.1
INFO  12:12:36,227 | james.mailetcontext | Local delivered mail Mail1493460756171-86e227a9-5a5f-4feb-9d39-b473ca9d08ac sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:12:46,179 | james.imapserver | ID=907869595 Connection closed for 127.0.0.1
INFO  12:12:46,183 | james.imapserver | ID=1320438888 Connection established from 127.0.0.1
INFO  12:12:46,211 | james.imapserver | ID=1320438888 Connection closed for 127.0.0.1
INFO  12:12:46,218 | james.smtpserver | Id='630607566' User='' Connection established from 127.0.0.1
INFO  12:12:46,235 | james.smtpserver | Id='630607566' User='' Successfully spooled mail Mail1493460766233-2fc35712-7f6d-4e71-b8b3-a894f824b343 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:12:46,238 | james.smtpserver | Id='630607566' User='' Connection closed for 127.0.0.1
INFO  12:12:46,246 | james.imapserver | ID=1330248415 Connection established from 127.0.0.1
INFO  12:12:46,281 | james.mailetcontext | Local delivered mail Mail1493460766233-2fc35712-7f6d-4e71-b8b3-a894f824b343 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:12:56,240 | james.imapserver | ID=1330248415 Connection closed for 127.0.0.1
INFO  12:12:56,245 | james.imapserver | ID=2088154244 Connection established from 127.0.0.1
INFO  12:12:56,275 | james.imapserver | ID=2088154244 Connection closed for 127.0.0.1
INFO  12:12:56,282 | james.smtpserver | Id='80401770' User='' Connection established from 127.0.0.1
INFO  12:12:56,296 | james.smtpserver | Id='80401770' User='' Successfully spooled mail Mail1493460776294-4e7c5460-69bc-42f8-ada0-d07afd62336d from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:12:56,299 | james.smtpserver | Id='80401770' User='' Connection closed for 127.0.0.1
INFO  12:12:56,306 | james.imapserver | ID=599516099 Connection established from 127.0.0.1
INFO  12:12:56,345 | james.mailetcontext | Local delivered mail Mail1493460776294-4e7c5460-69bc-42f8-ada0-d07afd62336d sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:06,300 | james.imapserver | ID=599516099 Connection closed for 127.0.0.1
INFO  12:13:06,304 | james.imapserver | ID=301542884 Connection established from 127.0.0.1
INFO  12:13:06,339 | james.imapserver | ID=301542884 Connection closed for 127.0.0.1
INFO  12:13:06,348 | james.smtpserver | Id='381179777' User='' Connection established from 127.0.0.1
INFO  12:13:06,368 | james.smtpserver | Id='381179777' User='' Successfully spooled mail Mail1493460786362-34187492-7d17-4dd3-92bc-ea020cc16214 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:06,371 | james.smtpserver | Id='381179777' User='' Connection closed for 127.0.0.1
INFO  12:13:06,378 | james.imapserver | ID=1834430098 Connection established from 127.0.0.1
INFO  12:13:06,423 | james.mailetcontext | Local delivered mail Mail1493460786362-34187492-7d17-4dd3-92bc-ea020cc16214 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:16,375 | james.imapserver | ID=1834430098 Connection closed for 127.0.0.1
INFO  12:13:16,381 | james.imapserver | ID=2117564742 Connection established from 127.0.0.1
INFO  12:13:16,427 | james.imapserver | ID=2117564742 Connection closed for 127.0.0.1
INFO  12:13:16,436 | james.smtpserver | Id='676280602' User='' Connection established from 127.0.0.1
INFO  12:13:16,461 | james.smtpserver | Id='676280602' User='' Successfully spooled mail Mail1493460796458-f5af03b2-021c-43f5-a903-57f5e9c4c0dd from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:16,466 | james.smtpserver | Id='676280602' User='' Connection closed for 127.0.0.1
INFO  12:13:16,481 | james.imapserver | ID=1220040724 Connection established from 127.0.0.1
INFO  12:13:16,537 | james.mailetcontext | Local delivered mail Mail1493460796458-f5af03b2-021c-43f5-a903-57f5e9c4c0dd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:26,467 | james.imapserver | ID=1220040724 Connection closed for 127.0.0.1
INFO  12:13:26,471 | james.imapserver | ID=1688427945 Connection established from 127.0.0.1
INFO  12:13:26,500 | james.imapserver | ID=1688427945 Connection closed for 127.0.0.1
INFO  12:13:26,507 | james.smtpserver | Id='23568874' User='' Connection established from 127.0.0.1
INFO  12:13:26,523 | james.smtpserver | Id='23568874' User='' Successfully spooled mail Mail1493460806521-1a72b35c-9cf1-4b04-a05d-2a90baae9992 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:26,526 | james.smtpserver | Id='23568874' User='' Connection closed for 127.0.0.1
INFO  12:13:26,534 | james.imapserver | ID=206136809 Connection established from 127.0.0.1
INFO  12:13:26,570 | james.mailetcontext | Local delivered mail Mail1493460806521-1a72b35c-9cf1-4b04-a05d-2a90baae9992 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:36,530 | james.imapserver | ID=206136809 Connection closed for 127.0.0.1
INFO  12:13:36,534 | james.imapserver | ID=208671700 Connection established from 127.0.0.1
INFO  12:13:36,566 | james.imapserver | ID=208671700 Connection closed for 127.0.0.1
INFO  12:13:36,573 | james.smtpserver | Id='1287927599' User='' Connection established from 127.0.0.1
INFO  12:13:36,589 | james.smtpserver | Id='1287927599' User='' Successfully spooled mail Mail1493460816587-1e4594b6-b0fa-4633-91f8-d3d550021007 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:36,596 | james.smtpserver | Id='1287927599' User='' Connection closed for 127.0.0.1
INFO  12:13:36,601 | james.imapserver | ID=312320926 Connection established from 127.0.0.1
INFO  12:13:36,653 | james.mailetcontext | Local delivered mail Mail1493460816587-1e4594b6-b0fa-4633-91f8-d3d550021007 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:46,594 | james.imapserver | ID=312320926 Connection closed for 127.0.0.1
INFO  12:13:46,597 | james.imapserver | ID=1853769487 Connection established from 127.0.0.1
INFO  12:13:46,626 | james.imapserver | ID=1853769487 Connection closed for 127.0.0.1
INFO  12:13:46,634 | james.smtpserver | Id='441049117' User='' Connection established from 127.0.0.1
INFO  12:13:46,656 | james.smtpserver | Id='441049117' User='' Successfully spooled mail Mail1493460826652-aa41437b-94d0-465e-ab5e-53c79ecef39a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:46,659 | james.smtpserver | Id='441049117' User='' Connection closed for 127.0.0.1
INFO  12:13:46,667 | james.imapserver | ID=597238390 Connection established from 127.0.0.1
INFO  12:13:46,708 | james.mailetcontext | Local delivered mail Mail1493460826652-aa41437b-94d0-465e-ab5e-53c79ecef39a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:13:56,660 | james.imapserver | ID=597238390 Connection closed for 127.0.0.1
INFO  12:13:56,665 | james.imapserver | ID=1030498422 Connection established from 127.0.0.1
INFO  12:13:56,694 | james.imapserver | ID=1030498422 Connection closed for 127.0.0.1
INFO  12:13:56,702 | james.smtpserver | Id='2023172176' User='' Connection established from 127.0.0.1
INFO  12:13:56,718 | james.smtpserver | Id='2023172176' User='' Successfully spooled mail Mail1493460836715-8b0739b1-c795-4488-b806-c455362a047c from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:13:56,720 | james.smtpserver | Id='2023172176' User='' Connection closed for 127.0.0.1
INFO  12:13:56,731 | james.imapserver | ID=886161693 Connection established from 127.0.0.1
INFO  12:13:56,778 | james.mailetcontext | Local delivered mail Mail1493460836715-8b0739b1-c795-4488-b806-c455362a047c sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:06,722 | james.imapserver | ID=886161693 Connection closed for 127.0.0.1
INFO  12:14:06,729 | james.imapserver | ID=2066492471 Connection established from 127.0.0.1
INFO  12:14:06,759 | james.imapserver | ID=2066492471 Connection closed for 127.0.0.1
INFO  12:14:06,766 | james.smtpserver | Id='1614108258' User='' Connection established from 127.0.0.1
INFO  12:14:06,781 | james.smtpserver | Id='1614108258' User='' Successfully spooled mail Mail1493460846779-fbe88a19-022b-4165-ab89-fd1338234ebd from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:06,784 | james.smtpserver | Id='1614108258' User='' Connection closed for 127.0.0.1
INFO  12:14:06,793 | james.imapserver | ID=289360920 Connection established from 127.0.0.1
INFO  12:14:06,830 | james.mailetcontext | Local delivered mail Mail1493460846779-fbe88a19-022b-4165-ab89-fd1338234ebd sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:16,787 | james.imapserver | ID=289360920 Connection closed for 127.0.0.1
INFO  12:14:16,790 | james.imapserver | ID=1343563753 Connection established from 127.0.0.1
INFO  12:14:16,825 | james.imapserver | ID=1343563753 Connection closed for 127.0.0.1
INFO  12:14:16,832 | james.smtpserver | Id='214955327' User='' Connection established from 127.0.0.1
INFO  12:14:16,852 | james.smtpserver | Id='214955327' User='' Successfully spooled mail Mail1493460856850-f94ce14c-d489-43b0-806c-c22b9afd7297 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:16,854 | james.smtpserver | Id='214955327' User='' Connection closed for 127.0.0.1
INFO  12:14:16,862 | james.imapserver | ID=1979284064 Connection established from 127.0.0.1
INFO  12:14:16,897 | james.mailetcontext | Local delivered mail Mail1493460856850-f94ce14c-d489-43b0-806c-c22b9afd7297 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:26,856 | james.imapserver | ID=1979284064 Connection closed for 127.0.0.1
INFO  12:14:26,862 | james.imapserver | ID=1359849895 Connection established from 127.0.0.1
INFO  12:14:26,893 | james.imapserver | ID=1359849895 Connection closed for 127.0.0.1
INFO  12:14:26,902 | james.smtpserver | Id='995695731' User='' Connection established from 127.0.0.1
INFO  12:14:26,918 | james.smtpserver | Id='995695731' User='' Successfully spooled mail Mail1493460866915-31c4e0c2-6bca-43b1-b846-ce0008072d11 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:26,920 | james.smtpserver | Id='995695731' User='' Connection closed for 127.0.0.1
INFO  12:14:26,928 | james.imapserver | ID=485894591 Connection established from 127.0.0.1
INFO  12:14:26,970 | james.mailetcontext | Local delivered mail Mail1493460866915-31c4e0c2-6bca-43b1-b846-ce0008072d11 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:36,923 | james.imapserver | ID=485894591 Connection closed for 127.0.0.1
INFO  12:14:36,927 | james.imapserver | ID=2143473139 Connection established from 127.0.0.1
INFO  12:14:36,967 | james.imapserver | ID=2143473139 Connection closed for 127.0.0.1
INFO  12:14:36,978 | james.smtpserver | Id='1502467188' User='' Connection established from 127.0.0.1
INFO  12:14:36,993 | james.smtpserver | Id='1502467188' User='' Successfully spooled mail Mail1493460876991-78bfad7b-a394-468a-aa48-33cd9b3fab76 from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:36,996 | james.smtpserver | Id='1502467188' User='' Connection closed for 127.0.0.1
INFO  12:14:37,003 | james.imapserver | ID=1676155254 Connection established from 127.0.0.1
INFO  12:14:37,047 | james.mailetcontext | Local delivered mail Mail1493460876991-78bfad7b-a394-468a-aa48-33cd9b3fab76 sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:46,998 | james.imapserver | ID=1676155254 Connection closed for 127.0.0.1
INFO  12:14:47,002 | james.imapserver | ID=956622851 Connection established from 127.0.0.1
INFO  12:14:47,033 | james.imapserver | ID=956622851 Connection closed for 127.0.0.1
INFO  12:14:47,041 | james.smtpserver | Id='1973259767' User='' Connection established from 127.0.0.1
INFO  12:14:47,063 | james.smtpserver | Id='1973259767' User='' Successfully spooled mail Mail1493460887059-8e297f10-1313-4430-a303-8987457dac2a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:47,066 | james.smtpserver | Id='1973259767' User='' Connection closed for 127.0.0.1
INFO  12:14:47,073 | james.imapserver | ID=655433579 Connection established from 127.0.0.1
INFO  12:14:47,109 | james.mailetcontext | Local delivered mail Mail1493460887059-8e297f10-1313-4430-a303-8987457dac2a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:14:57,069 | james.imapserver | ID=655433579 Connection closed for 127.0.0.1
INFO  12:14:57,073 | james.imapserver | ID=1762543327 Connection established from 127.0.0.1
INFO  12:14:57,104 | james.imapserver | ID=1762543327 Connection closed for 127.0.0.1
INFO  12:14:57,113 | james.smtpserver | Id='757305476' User='' Connection established from 127.0.0.1
INFO  12:14:57,129 | james.smtpserver | Id='757305476' User='' Successfully spooled mail Mail1493460897127-4d386293-3fc9-4400-a314-7d00f53ed55e from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:14:57,132 | james.smtpserver | Id='757305476' User='' Connection closed for 127.0.0.1
INFO  12:14:57,138 | james.imapserver | ID=1325131766 Connection established from 127.0.0.1
INFO  12:14:57,169 | james.mailetcontext | Local delivered mail Mail1493460897127-4d386293-3fc9-4400-a314-7d00f53ed55e sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
INFO  12:15:07,133 | james.imapserver | ID=1325131766 Connection closed for 127.0.0.1
INFO  12:15:07,137 | james.imapserver | ID=87721345 Connection established from 127.0.0.1
INFO  12:15:07,171 | james.imapserver | ID=87721345 Connection closed for 127.0.0.1
INFO  12:15:07,179 | james.smtpserver | Id='396487186' User='' Connection established from 127.0.0.1
INFO  12:15:07,194 | james.smtpserver | Id='396487186' User='' Successfully spooled mail Mail1493460907192-9893941e-280c-4df6-b99d-6f89c880379a from servis@nwtis.nastava.foi.hr on lmlicenses.wip4.adobe.com/127.0.0.1 for [admin@nwtis.nastava.foi.hr]
INFO  12:15:07,196 | james.smtpserver | Id='396487186' User='' Connection closed for 127.0.0.1
INFO  12:15:07,204 | james.imapserver | ID=125117200 Connection established from 127.0.0.1
INFO  12:15:07,245 | james.mailetcontext | Local delivered mail Mail1493460907192-9893941e-280c-4df6-b99d-6f89c880379a sucessfully from servis@nwtis.nastava.foi.hr to admin@nwtis.nastava.foi.hr in folder INBOX
